x,y,yaw,v,w,v_cmd,w_cmd
0.47115442,0.9965981,0.49730077,0.5158224,0.9759578,0.0,0.98819387
0.47358835,0.9965225,0.49734658,0.51638556,0.97485834,0.0,0.9893379
0.47521195,0.9964726,0.49737346,0.51910925,0.96804357,0.0,0.9893379
0.4776469,0.99639887,0.497401,0.5066123,0.9699962,0.0,0.99103963
0.48008192,0.9963257,0.497425,0.51285934,0.96596676,0.0,0.99278146
0.48251683,0.99625254,0.49744287,0.4927559,0.9663258,0.0,0.99278146
0.48495108,0.99618095,0.4974771,0.4993267,0.9853793,0.0,0.9911126
0.48738503,0.99611145,0.49759063,0.50418854,0.9875753,0.0,0.9911126
0.48981762,0.9960443,0.49763507,0.51979256,0.97470164,0.0,0.99396306
0.49225077,0.99597883,0.49766055,0.50396585,0.9648741,0.0,0.9928989
0.49468416,0.99591446,0.49768507,0.49448347,0.9693585,0.0,0.9928989
0.4971175,0.9958501,0.4977048,0.51611376,0.9706227,0.0,0.99337447
0.49955064,0.9957863,0.49773893,0.49537373,0.9749234,0.0,0.99337447
0.50198597,0.9957234,0.49778265,0.52102757,0.97158355,0.0,0.9974814
0.50442183,0.99566126,0.49782187,0.51621103,0.96986055,0.0,0.99576604
0.50685835,0.99559987,0.49784616,0.5123558,0.96702766,0.0,0.99576604
0.5092941,0.9955387,0.49787068,0.50598955,0.9671296,0.0,0.9972138
0.5117289,0.9954793,0.49792,0.5093379,0.9913108,0.0,1.0
0.51335174,0.99544096,0.49797702,0.5104065,0.99958,0.0,1.0
0.51578426,0.9953853,0.49803245,0.50899696,0.9753747,0.0,0.9993953
0.51821727,0.99533224,0.4980762,0.4966936,0.97359663,0.0,0.9993953
